True_Label,LogisticRegression_conf,LogisticRegression_pred,RidgeClassifier_conf,RidgeClassifier_pred,LinearDiscriminantAnalysis_conf,LinearDiscriminantAnalysis_pred,ShrinkageLDA_conf,ShrinkageLDA_pred,QuadraticDiscriminantAnalysis_conf,QuadraticDiscriminantAnalysis_pred,RegularizedQDA_conf,RegularizedQDA_pred,LinearSVC_conf,LinearSVC_pred,SVC_rbf_conf,SVC_rbf_pred,HingeSGDClassifier_conf,HingeSGDClassifier_pred,LogLossSGDClassifier_conf,LogLossSGDClassifier_pred,PolynomialSGDClassifier_conf,PolynomialSGDClassifier_pred,GaussianNB_conf,GaussianNB_pred,DecisionTreeClassifier_conf,DecisionTreeClassifier_pred,FullDecisionTreeClassifier_conf,FullDecisionTreeClassifier_pred,RandomForestClassifier_conf,RandomForestClassifier_pred,KNeighborsClassifier_conf,KNeighborsClassifier_pred,BaggingClassifier_conf,BaggingClassifier_pred,AdaBoostClassifier_conf,AdaBoostClassifier_pred
Graduate,0.17753826840265263,0,0.2088510447203209,0,0.07631941285076715,0,0.09779867171554568,0,3.5895071809849146e-06,0,7.689854534395278e-07,0,0.219026169409055,0,0.09198067050083132,0,0.11626464092971056,0,0.0007774546419849759,0,0.09685608691484734,0,0.11655374179178933,0,0.21654958460199883,0,0.27137399945156887,0,0.35,0,0.22512010460007237,0,0.3105878300628341,0,0.29414660689358596,0
Dropout,0.9991836232496647,1,0.9846421697637384,1,0.9977650615212261,1,0.9649430425591615,1,1.0,1,0.9997622659718346,1,0.9884517668312208,1,0.9954020477862608,1,0.9782548408303906,1,0.9999999999985406,1,0.6712846361036151,1,0.9284574959287277,1,0.8672938945953641,1,0.7025052567332096,1,0.96,1,0.9659051955811078,1,0.9300823519199483,1,0.9793236031918197,1
Dropout,0.6445044993036946,1,0.6715924166215937,1,0.6486622126937099,1,0.46005183627640056,0,0.771391343126896,1,0.6672627361851617,1,0.5602863515259955,1,0.6721233852957478,1,0.48851049283869374,0,0.9995554633505147,1,0.2315676368154746,0,0.17644196503567797,0,0.21654958460199883,0,0.2946713125627475,0,0.54,1,0.38474875569428385,0,0.3453584483880568,0,0.2523206864263887,0
Dropout,0.8371841023597133,1,0.8259983677190483,1,0.8741349723404049,1,0.6292069691291453,1,0.9998817066430397,1,0.9667596381215967,1,0.6627753936444247,1,0.7168497749856451,1,0.6180091440922448,1,0.9956688144415862,1,0.5291565024015975,1,0.9976280248391415,1,0.21654958460199883,0,0.5279410401695972,1,0.51,1,0.579816162322443,1,0.49188174398012874,0,0.6944327499069297,1
Dropout,0.786496706793986,1,0.7759626996248064,1,0.8081403344758388,1,0.5749131523955879,1,0.3202863995991381,0,0.24650849805930014,0,0.6545864156161626,1,0.8726055655184066,1,0.5873386663193185,1,0.9973105140158733,1,0.3732809654446098,0,0.12363430272496513,0,0.8672938945953641,1,0.5200716463044754,1,0.72,1,0.38474875569428385,0,0.7590170460256693,1,0.7667512262930526,1
Graduate,0.0548761625044113,0,0.12066273154746572,0,0.029098073209288033,0,0.07410887779926456,0,5.1490028256829355e-05,0,0.0034109325536230617,0,0.11121277643711276,0,0.06237300255338825,0,0.10582475294635571,0,0.046142354325596435,0,0.33015752537301124,0,0.00835076687274061,0,0.21654958460199883,0,0.19180585079279103,0,0.23,0,0.19461500663160763,0,0.15939390675266465,0,0.16275634627791635,0
Graduate,0.96038251104643,1,0.9089425006650895,1,0.9576780948542847,1,0.8408160548467976,1,0.991453797046506,1,0.9032368611266127,1,0.8639723837602846,1,0.9748035737732696,1,0.8283461328692793,1,0.999999789577454,1,0.38462902879946764,0,0.5625944249905273,1,0.8672938945953641,1,0.7025052567332096,1,0.93,1,0.4800876843879377,0,0.9192941232664019,1,0.8933202804115121,1
Graduate,0.028854963756011265,0,0.04721685762859844,0,0.005902589710068851,0,0.03690949948341593,0,9.557928478054095e-06,0,0.001565180749545706,0,0.07085273037173079,0,0.05198738912247784,0,0.13355164223102906,0,0.0007965667099378848,0,0.33907171912137546,0,0.018582452308254806,0,0.21654958460199883,0,0.3043920743953028,0,0.21,0,0.1994826498817345,0,0.14636475603012683,0,0.08241875558371133,0
Graduate,0.03497329299041685,0,0.05619918522379892,0,0.008260015063177861,0,0.04625226629804191,0,9.531000146673481e-06,0,0.0013956677497346205,0,0.08001539852427905,0,0.07906762950536673,0,0.1762586738705637,0,2.0310235918419295e-05,0,0.27813210134441063,0,0.0059200349209340124,0,0.21654958460199883,0,0.19180585079279103,0,0.19,0,0.1994826498817345,0,0.1896071358890218,0,0.1287790346392955,0
Graduate,0.44852005528697325,0,0.37885824006606805,0,0.22023239812913542,0,0.20421395274117793,0,0.011264974252098763,0,0.054249329183288425,0,0.37619363089720614,0,0.33794557920208845,0,0.4096744423627353,0,0.9656171144910954,1,0.38857311698483976,0,0.03559244688569588,0,0.21654958460199883,0,0.19180585079279103,0,0.21,0,0.36972662651435123,0,0.1016183414660206,0,0.36092439826355277,0
Graduate,0.13140280420977213,0,0.1424791815345118,0,0.03529666139482668,0,0.08383211707179106,0,0.0015193576236558245,0,0.010558305393091582,0,0.19150827691884903,0,0.05921586007654433,0,0.2261348776083648,0,0.07421653718657217,0,0.3257645049369806,0,0.006081639201681368,0,0.21654958460199883,0,0.19180585079279103,0,0.03,0,0.11706290029636975,0,0.06358358181431882,0,0.14825243945038852,0
Graduate,0.06585797184023057,0,0.08949194866732613,0,0.017868193745979477,0,0.05967885827275543,0,0.00017355639786665244,0,0.004578944188608826,0,0.11621816174978088,0,0.03434499853797508,0,0.2016942240090515,0,0.0022539319573344763,0,0.29100235838111077,0,0.008292075477628348,0,0.21654958460199883,0,0.19180585079279103,0,0.06,0,0.19461500663160763,0,0.06358358181431882,0,0.17980526343554934,0
Graduate,0.07809347954038082,0,0.1217698652869789,0,0.026956911674939077,0,0.07213184738261469,0,0.00020055713132466463,0,0.005156027469589214,0,0.14054196175717287,0,0.05039161154877816,0,0.19586480150621216,0,0.0326966580273943,0,0.31870754479395735,0,0.012327790708739643,0,0.21654958460199883,0,0.19180585079279103,0,0.02,0,0.19461500663160763,0,0.06358358181431882,0,0.11287134044050355,0
Graduate,0.19178215975278856,0,0.13706547950877843,0,0.035040697452756175,0,0.07614281742668783,0,0.007460457042028784,0,0.03488659741213309,0,0.19816472652011147,0,0.07811325715000776,0,0.27786978924884875,0,0.005727469152003506,0,0.3886639950759154,0,0.03235447899570796,0,0.21654958460199883,0,0.19180585079279103,0,0.1,0,0.08434731176393799,0,0.0787489718343698,0,0.20079340465093165,0
Graduate,0.06728280724579772,0,0.1164924433952266,0,0.02550259684951839,0,0.0737843253464795,0,0.000520804695358302,0,0.010591627817566705,0,0.12272461578778256,0,0.03579534253857343,0,0.140632755963291,0,0.036351943690823285,0,0.32379355612786215,0,0.009862347168818612,0,0.21654958460199883,0,0.19180585079279103,0,0.07,0,0.08434731176393799,0,0.06358358181431882,0,0.13457952634518333,0
Graduate,0.03028598735386645,0,0.07559280933828083,0,0.013399517982311093,0,0.05750509188843389,0,0.00036833713359738337,0,0.00449498117926505,0,0.07266116237271791,0,0.036216572211362895,0,0.14268195724814486,0,0.00023891159227173997,0,0.27456496448844303,0,0.004518492304597028,0,0.21654958460199883,0,0.19180585079279103,0,0.03,0,0.08434731176393799,0,0.06358358181431882,0,0.11675254340565755,0
Dropout,0.476308913295879,0,0.38367018239173506,0,0.2206940584902196,0,0.2679716687738316,0,0.03646825720279573,0,0.030489046572595827,0,0.433931631760396,0,0.4234188960807697,0,0.3661439177527027,0,0.264579739717535,0,0.33229743869212996,0,0.06570557615876306,0,0.21654958460199883,0,0.5279410401695972,1,0.39,0,0.1994826498817345,0,0.5084144348898778,1,0.35039147944668436,0
Graduate,0.2511919973046711,0,0.267259937490573,0,0.11448301879067813,0,0.1990220564277947,0,0.004142778906024091,0,0.03340872573686781,0,0.2893895688636515,0,0.11487350955422414,0,0.24349374254300668,0,0.1297558634223921,0,0.23549234954012582,0,0.12126210782811532,0,0.21654958460199883,0,0.19180585079279103,0,0.37,0,0.1618994180991759,0,0.2686514497330892,0,0.38244259320974966,0
Graduate,0.011946703012362336,0,0.03617168868010419,0,0.004078842806505278,0,0.028482658632567825,0,1.4929153266656879e-05,0,0.0009407601594146718,0,0.04610920737620701,0,0.033925811545221965,0,0.06024051408356153,0,0.00027500158526494456,0,0.3008948364638032,0,0.0068459240844725025,0,0.21654958460199883,0,0.19180585079279103,0,0.15,0,0.1994826498817345,0,0.0787489718343698,0,0.07082580859750584,0
Graduate,0.019468570807165686,0,0.023876552663088236,0,0.0021365128964403457,0,0.018943181311309343,0,9.461598744580811e-06,0,0.0005662740326502192,0,0.053373038053942265,0,0.015881127116588227,0,0.1317667654740202,0,1.551597893978407e-05,0,0.30222447955451337,0,0.003565006166524576,0,0.21654958460199883,0,0.19180585079279103,0,0.04,0,0.08434731176393799,0,0.06997899496373283,0,0.11384408865097943,0
Dropout,0.9999883175703043,1,0.9969331397351493,1,0.9999128426477008,1,0.9982815319806628,1,1.0,1,1.0,1,0.9988633609263042,1,0.8968162307495777,1,0.9970308249464825,1,1.0,1,0.998511666600362,1,0.9999999122060611,1,0.8672938945953641,1,0.7025052567332096,1,0.8,1,0.9659051955811078,1,0.897324587010416,1,0.9700359056028509,1
Dropout,0.9740306112785314,1,0.8854681077273412,1,0.9351656414103799,1,0.7609236956563001,1,0.9999999969520896,1,0.9088738372641288,1,0.9164198655049234,1,0.9633580184364242,1,0.8074726543425879,1,0.9999997013080216,1,0.46148094753537416,0,0.24719974227333424,0,0.8672938945953641,1,0.7025052567332096,1,0.84,1,0.8450965343892586,1,0.9134556662119804,1,0.7788040526550442,1
Graduate,0.026873211104176398,0,0.050944888143157986,0,0.007170887486130373,0,0.037639802752369,0,6.862065913845188e-06,0,0.0005944495013304509,0,0.07572361690547869,0,0.054851720808007653,0,0.1388342471511963,0,0.0013659606211204878,0,0.2946917484774521,0,0.003959776359932707,0,0.21654958460199883,0,0.19180585079279103,0,0.05,0,0.08434731176393799,0,0.11268247791986634,0,0.1608806475207553,0
Dropout,0.05603029997178843,0,0.08534229950278609,0,0.015940772850938312,0,0.056251498813727485,0,0.23939461853042696,0,0.049040130077537276,0,0.08192436015912859,0,0.13589249299631528,0,0.10747792292317523,0,9.149758863669089e-05,0,0.4669510205240403,0,0.06025602081668252,0,0.21654958460199883,0,0.19180585079279103,0,0.2,0,0.36965350029006466,0,0.09630415619010109,0,0.12047012969192608,0
Graduate,0.049035671105762346,0,0.11359218189818213,0,0.023279625194989495,0,0.11801701468214154,0,0.9999998958315126,1,0.9998671861846244,1,0.09650639520727608,0,0.7732127540565306,1,0.17884860844540312,0,0.30000131445616873,0,0.6199077233985849,1,0.9937907644776107,1,0.21654958460199883,0,0.3920575034559069,0,0.54,1,0.7108606361648638,1,0.5742522108811806,1,0.3282427725052366,0
Dropout,0.9659253328967087,1,0.8907010111757184,1,0.9432563344591112,1,0.9390169934923751,1,1.0,1,0.9999999994728814,1,0.897913743424447,1,0.745962483497728,1,0.6472178816317121,1,0.49579086008661377,0,0.7613775604983287,1,0.9999966619832469,1,0.8672938945953641,1,0.40748542270196353,0,0.69,1,0.9659051955811078,1,0.6369500731405616,1,0.4489381039157706,0
Dropout,0.28715161056347893,0,0.29099317144615194,0,0.13804057638794076,0,0.16465301312080072,0,0.0010595184093908023,0,0.012469931014228839,0,0.29024553804183684,0,0.20748499858795807,0,0.34043692944544535,0,0.7075295520495747,1,0.25672747912695854,0,0.017709087943520302,0,0.21654958460199883,0,0.19180585079279103,0,0.39,0,0.19898007228507528,0,0.34012967490808255,0,0.24408655943346433,0
Dropout,0.9687840672244654,1,0.8697990822626691,1,0.9196632120545343,1,0.7654469995503036,1,1.0,1,0.9997742748011436,1,0.8907233105253509,1,0.9888139412943259,1,0.8281294770177162,1,0.9999999377672846,1,0.616502623179885,1,0.6914450165604263,1,0.21654958460199883,0,0.7025052567332096,1,0.83,1,0.9132338358652342,1,0.8015772243724444,1,0.6416831995711385,1
Graduate,0.06968853165313105,0,0.1213812917665534,0,0.02872481098380908,0,0.09117968464832715,0,0.0004454479023271675,0,0.005971700041575608,0,0.1311018457908612,0,0.05510835309395765,0,0.21097981269849386,0,0.0019338696472469552,0,0.2994294972171924,0,0.00544556300040952,0,0.21654958460199883,0,0.19180585079279103,0,0.01,0,0.10998476648227587,0,0.06358358181431882,0,0.11122142361188478,0
Graduate,0.009212303040745606,0,0.018956079925712355,0,0.0015026488705616181,0,0.01436715575530123,0,1.6248395366413883e-06,0,0.0001868599094295694,0,0.03740742030874085,0,0.010202976268349505,0,0.07687534105556997,0,7.334080946530541e-05,0,0.3971153926295684,0,0.0010969625171626655,0,0.21654958460199883,0,0.19180585079279103,0,0.02,0,0.08434731176393799,0,0.07146065198164704,0,0.10268171880048904,0
Graduate,0.04364683925060453,0,0.0699524460905356,0,0.011876749996882374,0,0.05344025062422242,0,2.371356711352176e-06,0,0.0007813589646394667,0,0.0977289415788064,0,0.04313880425100992,0,0.16461853297154053,0,0.003091667296119427,0,0.25534110519738384,0,0.0030714117703061006,0,0.8672938945953641,1,0.31248935479712897,0,0.15,0,0.19934548529816942,0,0.2307912239297238,0,0.18176866461445002,0
Dropout,0.9999245447712615,1,0.9918143944557359,1,0.9991516150520603,1,0.9895610479655361,1,1.0,1,0.9999999998524702,1,0.9978438490452956,1,0.9910926960701655,1,0.9928236065474019,1,1.0,1,0.8549286203027682,1,0.9986290025690726,1,0.8672938945953641,1,0.7025052567332096,1,0.9,1,0.9659051955811078,1,0.9300823519199483,1,0.8570661889169029,1
Graduate,0.003912869686322984,0,0.013822501472153647,0,0.000905358428171299,0,0.014293401425434338,0,4.148965242835258e-06,0,0.00018842357312678223,0,0.02210614454942763,0,0.017748347004660454,0,0.049084377353936316,0,2.4352814986805527e-08,0,0.2091908058992304,0,0.009269554930711478,0,0.21654958460199883,0,0.19180585079279103,0,0.17,0,0.08434731176393799,0,0.15921050314888816,0,0.1775399380366983,0
Graduate,0.08304327971687253,0,0.10845647016958937,0,0.024004509521279638,0,0.07977978294893828,0,0.00024802099693247147,0,0.0048551756453668925,0,0.14511199935067848,0,0.0577971437206824,0,0.2484948627166081,0,0.005288775770785459,0,0.34944649327915467,0,0.010944439813136485,0,0.21654958460199883,0,0.19180585079279103,0,0.08,0,0.08434731176393799,0,0.07972423111825142,0,0.21044546434033579,0
Graduate,0.07261863242152156,0,0.09635283672929003,0,0.019718530571329662,0,0.06900454771608455,0,0.0006161454894453146,0,0.0068168604475916895,0,0.1263084346674298,0,0.052926743004026874,0,0.21977919089905767,0,0.0039022307726849226,0,0.32296411202533115,0,0.005154566958056427,0,0.21654958460199883,0,0.19180585079279103,0,0.03,0,0.08434731176393799,0,0.06358358181431882,0,0.1148439421555985,0
Graduate,0.1526791321504054,0,0.20618021604837589,0,0.07056976129746528,0,0.1227503529960634,0,0.004310487053991447,0,0.021814526880362364,0,0.19124548251810705,0,0.09537166124062073,0,0.24429260600145114,0,0.050642816998496265,0,0.35519959288930636,0,0.016337041549303363,0,0.21654958460199883,0,0.19180585079279103,0,0.08,0,0.08434731176393799,0,0.09482249917218688,0,0.22374067430737857,0
Graduate,0.1769057291845647,0,0.19544088919934938,0,0.06661594017980532,0,0.10170514973393696,0,0.0017029462683982534,0,0.010876099567400913,0,0.2283178596297147,0,0.1683248243997641,0,0.2676453030994969,0,0.25346578611204673,0,0.4052799384726139,0,0.09621247933521299,0,0.21654958460199883,0,0.27137399945156887,0,0.38,0,0.08434731176393799,0,0.11384572240840526,0,0.20861711152528278,0
Graduate,0.02475351383811253,0,0.06129492830888712,0,0.009482660986251834,0,0.05163758087745829,0,6.90657564951028e-06,0,0.001133315534543589,0,0.07548797780199656,0,0.04677686688943187,0,0.0733895345828234,0,0.0013981202435322526,0,0.2956376907598545,0,0.06865024027572181,0,0.21654958460199883,0,0.19180585079279103,0,0.29,0,0.19461500663160763,0,0.1419838341950239,0,0.09766780212200324,0
Graduate,0.008856170806932906,0,0.0874601382523004,0,0.016894917537740417,0,0.0464229414660049,0,0.9648038410217492,1,0.0020229259040425024,0,0.034379201852592314,0,0.15059212691361454,0,0.019284749169734237,0,2.1047530385231994e-09,0,0.17915791050884217,0,0.03977270891486161,0,0.21654958460199883,0,0.19180585079279103,0,0.25,0,0.648897368793989,1,0.26814374829517257,0,0.12589864255274114,0
Dropout,0.4195815594230211,0,0.4363445874747286,0,0.2944651577443991,0,0.34903336115433603,0,0.012297821327371049,0,0.04259661542462745,0,0.4062499235195638,0,0.37264422920098333,0,0.38193731226527555,0,0.06986367186430409,0,0.27484567419422695,0,0.07623683028108201,0,0.21654958460199883,0,0.19180585079279103,0,0.19,0,0.08434731176393799,0,0.2690517369242477,0,0.248912487944565,0
Dropout,0.997074279094689,1,0.9370132045071863,1,0.9781255952083628,1,0.9084643720532495,1,0.9999999999999993,1,0.9999703460134728,1,0.9716288223045085,1,0.9363852010038055,1,0.9287634482733225,1,0.9999999975431965,1,0.7571070759700672,1,0.8747811922759583,1,0.8672938945953641,1,0.7025052567332096,1,0.83,1,0.9659051955811078,1,0.9300823519199483,1,0.8117301768926339,1
Dropout,0.9994834479024517,1,0.9691197547422444,1,0.9926422797288299,1,0.9681405772934703,1,1.0,1,0.9999999842123033,1,0.9927112818110873,1,0.9835461695979687,1,0.9893198240493559,1,0.9999999999999911,1,0.7462542603981808,1,0.9991491444835787,1,0.8672938945953641,1,0.7025052567332096,1,0.99,1,0.9659051955811078,1,0.9300823519199483,1,0.893584179610265,1
Graduate,0.029462246508711543,0,0.06592154582099116,0,0.010550761707179723,0,0.04422731271145164,0,0.00011178442580911082,0,0.0023538024334898385,0,0.07739086755747089,0,0.03441220463308188,0,0.13505422917383217,0,0.0003649866347973374,0,0.35258858708273716,0,0.003640831701079519,0,0.21654958460199883,0,0.4153548165670854,0,0.16,0,0.08434731176393799,0,0.1667772093599818,0,0.21933616479816348,0
Dropout,0.9984849023771382,1,0.967585303764334,1,0.9914394798284573,1,0.9599904853111138,1,1.0,1,0.9999376929268726,1,0.9860757072911677,1,0.9964613713120885,1,0.9654559856265106,1,0.9999999999704816,1,0.7361468917268279,1,0.9914520369702039,1,0.8672938945953641,1,0.7025052567332096,1,0.98,1,0.9659051955811078,1,0.9300823519199483,1,0.86924543870884,1
Graduate,0.013192690346741087,0,0.03913922556984477,0,0.004740161052740444,0,0.034155964391267,0,6.443704181782652e-06,0,0.0005117622482601152,0,0.049574207615083334,0,0.08566097753959652,0,0.10493987622693379,0,2.336322058382745e-05,0,0.2962550852888036,0,0.023085114883710404,0,0.21654958460199883,0,0.3663700673564035,0,0.28,0,0.1924045160676406,0,0.3524090994021347,0,0.3507888164032559,0
Graduate,0.06316867429146278,0,0.12384630241009824,0,0.02907214511101941,0,0.08198991975595438,0,0.00040433475673342544,0,0.006996417776089448,0,0.12370110398341094,0,0.05415712836611052,0,0.17616260739018505,0,0.003941551611625016,0,0.30688263294106116,0,0.008521568205241482,0,0.21654958460199883,0,0.19180585079279103,0,0.07,0,0.08434731176393799,0,0.08105641358947724,0,0.1378371890701866,0
Graduate,0.22282409968296246,0,0.27880200552459566,0,0.11024378301445747,0,0.096558218735452,0,0.810139303694428,1,0.4098014339875942,0,0.2861530745776672,0,0.3015665421513418,0,0.27272406814536715,0,0.004539543393564549,0,0.2319492177607331,0,0.7993407348623454,1,0.21654958460199883,0,0.19180585079279103,0,0.31,0,0.43169332454980197,0,0.2723353737627529,0,0.2523607114276702,0
Dropout,0.9893952536686552,1,0.9193052580060318,1,0.9641987132149312,1,0.8636419385769876,1,0.9999999997539502,1,0.9956219738942599,1,0.9377699643327642,1,0.9768032176712097,1,0.8639623048452416,1,0.9999999131223729,1,0.5939471604431599,1,0.6311825255789961,1,0.8672938945953641,1,0.7025052567332096,1,0.98,1,0.9659051955811078,1,0.9300823519199483,1,0.8151378388585406,1
Dropout,0.9998401883365102,1,0.9954105736665401,1,0.9997676481964791,1,0.9849317139751961,1,1.0,1,0.9999993322062867,1,0.9926868372579213,1,0.7286458362000422,1,0.987679765747885,1,0.9999985009996112,1,0.9671908371164226,1,0.9999997298335624,1,0.8672938945953641,1,0.7025052567332096,1,0.84,1,0.579816162322443,1,0.9300823519199483,1,0.8644127422256005,1
Graduate,0.04331673957635607,0,0.05815344605334945,0,0.008562654802852787,0,0.038901900150462465,0,1.8100343763699073e-06,0,0.0006067392628941955,0,0.09422148127264737,0,0.02637407982102602,0,0.14354452579645074,0,0.0008762141313782834,0,0.28657387433939097,0,0.0016299472786006246,0,0.21654958460199883,0,0.19180585079279103,0,0.04,0,0.08434731176393799,0,0.09245800979466867,0,0.06841135267330785,0
Dropout,0.9999536282294899,1,0.9972334892505057,1,0.9998411981791786,1,0.9963739803079609,1,1.0,1,0.9999999722071226,1,0.9983331167493601,1,0.9982337335822725,1,0.9918728009429107,1,0.9999999999999997,1,0.8858392822514582,1,0.999543368100344,1,0.8672938945953641,1,0.7025052567332096,1,0.93,1,0.9659051955811078,1,0.9300823519199483,1,0.858206448710267,1
Graduate,0.014600571776812288,0,0.03132533278643042,0,0.0033856919244389383,0,0.028054976196091208,0,0.0002507309365852297,0,0.003404782990177831,0,0.040025783425475914,0,0.022570555028973965,0,0.04993917981239411,0,5.793358591743569e-07,0,0.27705306611414726,0,0.02150466743918805,0,0.21654958460199883,0,0.19180585079279103,0,0.12,0,0.08434731176393799,0,0.18301286286809829,0,0.10843179698965419,0
Dropout,0.8822572725056076,1,0.8062045220998284,1,0.8503930152658769,1,0.5824629927578594,1,0.7762937243489217,1,0.25730956098178737,0,0.7575627473239666,1,0.8704616145202508,1,0.7081394754306023,1,0.9999703363926479,1,0.4671259733928905,0,0.10254709562166602,0,0.21654958460199883,0,0.7025052567332096,1,0.76,1,0.4467154537297346,0,0.8563010729817517,1,0.8043912562939266,1
Dropout,0.789662868709915,1,0.7782101452760573,1,0.8199153132879131,1,0.5632740856596002,1,0.9958917348004456,1,0.7746771204796639,1,0.6360414760074025,1,0.8994857880881715,1,0.4696051532287095,0,0.9640265296194996,1,0.618440689101544,1,0.311080212459371,0,0.21654958460199883,0,0.5046437270584188,1,0.77,1,0.7212884183114616,1,0.7733800947765191,1,0.5715445433691586,1
Graduate,0.029091498084254375,0,0.06008222483397927,0,0.008330484563137452,0,0.061126356975480745,0,0.002758193775033077,0,0.017235621757981212,0,0.07085964496180426,0,0.05583683314383829,0,0.08084448784741016,0,0.013219387458297094,0,0.4359792396335987,0,0.14043365273537245,0,0.21654958460199883,0,0.31248935479712897,0,0.35,0,0.3118301187607706,0,0.18644554148684556,0,0.2831095552650825,0
Graduate,0.1318786294617026,0,0.21005727395981832,0,0.07587656320408065,0,0.17616009182196257,0,0.0036914931386854426,0,0.02273297120794566,0,0.19992873023363986,0,0.26203985450005474,0,0.21373536691878908,0,0.018890533023230627,0,0.3902906267560792,0,0.03943485521309296,0,0.21654958460199883,0,0.6075091888283751,1,0.5,1,0.23920635719885489,0,0.48275418354900673,0,0.29195477245654666,0
Graduate,0.4606884735206106,0,0.6207262501261643,1,0.5783724542888466,1,0.5760681928416558,1,0.5190106370668973,1,0.9786785145606619,1,0.43723233226335695,0,0.28697268909483303,0,0.37487956673871625,0,0.0006188830276832036,0,0.39246365816504564,0,0.23104870318706333,0,0.8672938945953641,1,0.5200716463044754,1,0.44,0,0.4761002621663085,0,0.5060751758251613,1,0.1685449342534056,0
Dropout,0.19300489620521766,0,0.2585528855608422,0,0.10910385774620246,0,0.17992873203105741,0,0.005408225745639836,0,0.012233072002760685,0,0.225418617206027,0,0.09219281187855667,0,0.32658647913621247,0,0.00040004252842118504,0,0.2574480804935152,0,0.10348463425029812,0,0.21654958460199883,0,0.4072575361652593,0,0.24,0,0.08434731176393799,0,0.35666539080344795,0,0.4014573411346145,0
Dropout,0.22791541245761016,0,0.2520318115045468,0,0.10505809967229707,0,0.15559763345137256,0,0.0015739078359621307,0,0.020348298852427615,0,0.2586901927158044,0,0.2576402862806755,0,0.33254041116563754,0,0.0898089079264438,0,0.3982293927489728,0,0.03113820493816163,0,0.21654958460199883,0,0.19180585079279103,0,0.39,0,0.19898007228507528,0,0.4072161010882839,0,0.4268777385017996,0
Graduate,0.03427183417546653,0,0.08151436658289664,0,0.014359014731223918,0,0.06759056640766381,0,0.04181454110398743,0,0.01920549260642537,0,0.08152763569346903,0,0.0680919452135908,0,0.13140109491638868,0,0.0002398626533498538,0,0.30128473281113416,0,0.0936323170510601,0,0.21654958460199883,0,0.19180585079279103,0,0.21,0,0.08434731176393799,0,0.17833320601125782,0,0.15123062074798924,0
Dropout,0.7543310009464186,1,0.519607721729126,1,0.40194631122974134,0,0.40965977002459475,0,1.0,1,0.9973090028765305,1,0.6442617297710849,1,0.8937870987123312,1,0.7806291789099219,1,0.9999323445278314,1,0.5757116815079392,1,0.9559204635287953,1,0.21654958460199883,0,0.3663700673564035,0,0.5,1,0.9132338358652342,1,0.5545000900550723,1,0.2838598841147032,0
Graduate,0.014836999904540571,0,0.03866210702746573,0,0.0044526160107039026,0,0.03226594985110598,0,0.02196604517043555,0,0.006012617424462132,0,0.04040883431885929,0,0.015461459733067376,0,0.08829096520583916,0,0.004311556400251382,0,0.29655490430074594,0,0.08870848014012155,0,0.21654958460199883,0,0.19180585079279103,0,0.35,0,0.19461500663160763,0,0.11233904447085064,0,0.21227669503569366,0
Graduate,0.036139688101890055,0,0.09818451851899498,0,0.020688159081142188,0,0.08483527630580856,0,0.0006336208663351182,0,0.0008037668708755247,0,0.07235525858532332,0,0.12729011690175696,0,0.06760044858483034,0,1.8892224198374663e-06,0,0.22165540010842238,0,0.09379007031576621,0,0.21654958460199883,0,0.4868256848240371,0,0.38,0,0.1924045160676406,0,0.2817935686109858,0,0.1637783331873074,0
Graduate,0.008766911616877815,0,0.017857112888816508,0,0.0013637463485726142,0,0.02202240266402733,0,3.3686968725682664e-07,0,0.00021758349329711985,0,0.03397827113228939,0,0.02959571068945366,0,0.04711615793549857,0,6.117300730190678e-06,0,0.16628947714650752,0,0.015984708502141093,0,0.21654958460199883,0,0.19180585079279103,0,0.13,0,0.1409924420473998,0,0.11517790487963109,0,0.04600044843248623,0
Dropout,0.6129487859693783,1,0.4970810453210504,0,0.38840094429255845,0,0.6164359104044478,1,1.0,1,0.8417504787528743,1,0.5773022169343063,1,0.43292257811669194,0,0.2750222937603654,0,0.04074620230310777,0,0.3895681401248664,0,0.9999977883021687,1,0.21654958460199883,0,0.3663700673564035,0,0.51,1,0.22512010460007237,0,0.6150403126539864,1,0.47289425303595356,0
Graduate,0.013852363354952213,0,0.02822067879786443,0,0.0027557848780049854,0,0.027618271829018215,0,6.200428520327857e-06,0,0.000336670038716372,0,0.0531520707171518,0,0.026710338102634443,0,0.09257482860910908,0,9.659540330719807e-06,0,0.23864497764159145,0,0.008015044487764966,0,0.21654958460199883,0,0.19180585079279103,0,0.05,0,0.08434731176393799,0,0.08368803292403171,0,0.09913610982586711,0
Graduate,0.2708212899346537,0,0.3785339878249735,0,0.2269932492235982,0,0.28515287461684513,0,0.0061533598282019885,0,0.0033771386761994623,0,0.2670782528082766,0,0.25209857280456555,0,0.13381108061199717,0,0.4223562380324608,0,0.17342804320962074,0,0.2273852054457671,0,0.21654958460199883,0,0.4072575361652593,0,0.41,0,0.6020675882439344,1,0.45598881540785285,0,0.26023800565237265,0
Dropout,0.5065290525573516,1,0.46454423626265484,0,0.3338868288257204,0,0.34182848178023517,0,0.8541456011629084,1,0.7807959449693491,1,0.4488017609107615,0,0.8479852669698785,1,0.4061592363633529,0,0.932941408506619,1,0.6198559266867444,1,0.07780852107247666,0,0.8672938945953641,1,0.4072575361652593,0,0.73,1,0.5994132834126875,1,0.7270592106862492,1,0.6397353331167341,1
